,image_id,num_potholes,x,y,w,h
3521,G0066631,3,1598.0,1308.0,94.0,34.0
3522,G0066631,3,1890.0,1296.0,94.0,20.0
3523,G0066632,4,904.0,1594.0,468.0,114.0
3524,G0066632,4,1498.0,1316.0,142.0,52.0
3525,G0066632,4,1870.0,1306.0,172.0,40.0
3526,G0066632,4,2232.0,1338.0,168.0,56.0
3527,G0066633,3,2334.0,1410.0,196.0,42.0
3528,G0066633,3,1860.0,1340.0,222.0,60.0
3529,G0066633,3,1306.0,1360.0,298.0,68.0
3530,G0066634,4,1116.0,1402.0,408.0,116.0
3531,G0066634,4,1852.0,1404.0,278.0,80.0
3532,G0066634,4,2590.0,1530.0,212.0,106.0
3533,G0066634,4,2090.0,1576.0,144.0,66.0
3534,G0066635,2,1754.0,1494.0,424.0,158.0
3535,G0066635,2,736.0,1494.0,592.0,184.0
3536,G0066636,4,978.0,1588.0,162.0,66.0
3537,G0066636,4,700.0,1632.0,292.0,124.0
3538,G0066636,4,1766.0,1528.0,116.0,64.0
3539,G0066636,4,1928.0,1526.0,188.0,78.0
3540,G0066641,4,1292.0,1518.0,98.0,38.0
3541,G0066641,4,2248.0,1404.0,110.0,34.0
3542,G0066641,4,2324.0,1434.0,80.0,52.0
3543,G0066641,4,2204.0,1310.0,100.0,34.0
3544,G0066642,5,2546.0,1614.0,134.0,66.0
3545,G0066642,5,2384.0,1518.0,182.0,74.0
3546,G0066642,5,2244.0,1344.0,140.0,58.0
3547,G0066642,5,2222.0,1274.0,52.0,32.0
3548,G0066642,5,1710.0,1444.0,76.0,24.0
3549,G0066643,4,1500.0,1618.0,148.0,76.0
3550,G0066643,4,2408.0,1578.0,152.0,56.0
3551,G0066643,4,2216.0,1398.0,410.0,128.0
3552,G0066643,4,2232.0,1310.0,82.0,30.0
3553,G0066644,2,2384.0,1520.0,548.0,176.0
3554,G0066644,2,2276.0,1356.0,124.0,48.0
3555,G0066645,4,2370.0,1410.0,236.0,124.0
3556,G0066645,4,1538.0,1582.0,122.0,48.0
3557,G0066645,4,1372.0,1672.0,98.0,34.0
3558,G0066645,4,2200.0,1344.0,100.0,28.0
3559,G0066646,4,2604.0,1560.0,210.0,128.0
3560,G0066646,4,2286.0,1498.0,96.0,44.0
3561,G0066646,4,2278.0,1420.0,154.0,44.0
3562,G0066646,4,2194.0,1434.0,68.0,28.0
3563,G0066647,2,2382.0,1554.0,518.0,120.0
3564,G0066647,2,1756.0,1280.0,68.0,28.0
3565,G0066648,4,2854.0,1640.0,162.0,58.0
3566,G0066648,4,2214.0,1386.0,102.0,26.0
3567,G0066648,4,1456.0,1666.0,114.0,42.0
3568,G0066648,4,1722.0,1310.0,100.0,32.0
3569,G0066649,6,2380.0,1516.0,158.0,46.0
3570,G0066649,6,2304.0,1546.0,118.0,48.0
3571,G0066649,6,2270.0,1602.0,94.0,56.0
3572,G0066649,6,2178.0,1510.0,86.0,32.0
3573,G0066649,6,1660.0,1374.0,130.0,32.0
3574,G0066649,6,1686.0,1350.0,100.0,32.0
3575,G0066650,5,1518.0,1484.0,188.0,90.0
3576,G0066650,5,1596.0,1436.0,120.0,48.0
3577,G0066650,5,1634.0,1394.0,96.0,46.0
3578,G0066650,5,2122.0,1474.0,90.0,48.0
3579,G0066650,5,2296.0,1554.0,122.0,72.0
3580,G0066651,3,1352.0,1634.0,216.0,74.0
3581,G0066651,3,1484.0,1512.0,146.0,70.0
3582,G0066651,3,2140.0,1350.0,68.0,38.0
3583,G0066652,2,2472.0,1614.0,100.0,46.0
3584,G0066652,2,2258.0,1442.0,122.0,56.0
3585,G0066694,3,2150.0,1510.0,142.0,52.0
3586,G0066694,3,2156.0,1410.0,98.0,22.0
3587,G0066694,3,2428.0,1420.0,138.0,38.0
3588,G0066695,4,2294.0,1600.0,222.0,64.0
3589,G0066695,4,2804.0,1616.0,264.0,94.0
3590,G0066695,4,1506.0,1416.0,98.0,36.0
3591,G0066695,4,1870.0,1386.0,82.0,24.0
3592,G0066696,4,1174.0,1594.0,176.0,86.0
3593,G0066696,4,1792.0,1524.0,152.0,48.0
3594,G0066696,4,2252.0,1458.0,146.0,38.0
3595,G0066696,4,1930.0,1454.0,180.0,50.0
3596,G0066701,1,2240.0,1380.0,90.0,30.0
3597,G0066703,2,2430.0,1578.0,168.0,68.0
3598,G0066703,2,2102.0,1398.0,178.0,54.0
3599,G0066704,1,2170.0,1556.0,294.0,86.0
3600,G0066876,1,2050.0,1336.0,140.0,26.0
3601,G0066879,1,2518.0,1382.0,106.0,22.0
3602,G0066881,1,2980.0,1556.0,208.0,54.0
3603,G0066886,6,3066.0,1366.0,52.0,20.0
3604,G0066886,6,3162.0,1370.0,78.0,20.0
3605,G0066886,6,3196.0,1390.0,50.0,14.0
3606,G0066886,6,3230.0,1398.0,62.0,16.0
3607,G0066886,6,3270.0,1420.0,180.0,50.0
3608,G0066886,6,3166.0,1334.0,42.0,16.0
3609,G0066887,5,2996.0,1462.0,220.0,74.0
3610,G0066887,5,2940.0,1440.0,70.0,20.0
3611,G0066887,5,2892.0,1430.0,62.0,16.0
3612,G0066887,5,2838.0,1412.0,88.0,20.0
3613,G0066887,5,2734.0,1408.0,56.0,20.0
3614,G0066888,6,3018.0,1556.0,358.0,120.0
3615,G0066888,6,2920.0,1518.0,100.0,28.0
3616,G0066888,6,2852.0,1502.0,80.0,24.0
3617,G0066888,6,2766.0,1472.0,114.0,28.0
3618,G0066888,6,2632.0,1478.0,86.0,28.0
3619,G0066888,6,2666.0,1384.0,78.0,26.0
3620,G0066889,4,2846.0,1634.0,144.0,66.0
3621,G0066889,4,3026.0,1626.0,146.0,38.0
3622,G0066889,4,3166.0,1684.0,124.0,44.0
3623,G0066889,4,2778.0,1448.0,84.0,30.0
3624,G0066905,1,1830.0,1362.0,122.0,24.0
3625,G0066906,1,1810.0,1478.0,152.0,58.0
3626,G0066911,2,1914.0,1466.0,136.0,44.0
3627,G0066911,2,1912.0,1424.0,84.0,28.0
3628,G0066912,1,1898.0,1600.0,130.0,66.0
3629,G0066925,2,1878.0,1528.0,124.0,56.0
3630,G0066925,2,2966.0,1564.0,212.0,74.0
3631,G0066931,4,1834.0,1494.0,148.0,44.0
3632,G0066931,4,2254.0,1360.0,80.0,34.0
3633,G0066931,4,1890.0,1310.0,54.0,16.0
3634,G0066931,4,1918.0,1286.0,46.0,12.0
3635,G0066933,2,1824.0,1484.0,152.0,74.0
3636,G0066933,2,1932.0,1414.0,48.0,20.0
3637,G0066934,1,1938.0,1644.0,186.0,54.0
3638,G0066944,1,1782.0,1448.0,108.0,36.0
3639,G0066949,1,1948.0,1358.0,90.0,20.0
3640,G0066951,1,2010.0,1628.0,244.0,72.0
3641,G0066953,1,3340.0,1372.0,84.0,20.0
3642,G0066959,1,2864.0,1506.0,126.0,34.0
3643,G0066960,2,2466.0,1484.0,150.0,36.0
3644,G0066960,2,3292.0,1418.0,104.0,32.0
3645,G0066961,3,2060.0,1496.0,164.0,28.0
3646,G0066961,3,2940.0,1388.0,100.0,34.0
3647,G0066961,3,3344.0,1560.0,186.0,112.0
3648,G0066962,3,1618.0,1504.0,182.0,38.0
3649,G0066962,3,2590.0,1364.0,106.0,30.0
3650,G0066962,3,3026.0,1550.0,146.0,72.0
3651,G0066963,3,1152.0,1552.0,198.0,64.0
3652,G0066963,3,2244.0,1362.0,108.0,30.0
3653,G0066963,3,2706.0,1554.0,192.0,98.0
3654,G0066964,3,614.0,1646.0,234.0,56.0
3655,G0066964,3,1872.0,1384.0,120.0,40.0
3656,G0066964,3,2360.0,1606.0,152.0,60.0
3657,G0066965,2,1362.0,1602.0,126.0,36.0
3658,G0066965,2,1466.0,1430.0,136.0,34.0
3659,G0066966,1,1032.0,1468.0,150.0,48.0
3660,G0066967,1,550.0,1528.0,170.0,64.0
3661,G0066980,2,2540.0,1386.0,138.0,44.0
3662,G0066980,2,1918.0,1234.0,36.0,14.0
3663,G0066981,2,2844.0,1490.0,218.0,66.0
3664,G0066981,2,1980.0,1252.0,36.0,12.0
3665,G0067001,1,1874.0,1336.0,112.0,20.0
3666,G0067019,1,2630.0,1388.0,114.0,30.0
3667,G0067028,1,1826.0,1636.0,64.0,28.0
3668,G0067035,2,1604.0,1382.0,84.0,26.0
3669,G0067035,2,1792.0,1300.0,106.0,20.0
3670,G0067036,3,1378.0,1532.0,146.0,42.0
3671,G0067036,3,1900.0,1404.0,86.0,22.0
3672,G0067036,3,1734.0,1346.0,142.0,34.0
3673,G0067037,2,1890.0,1578.0,122.0,42.0
3674,G0067037,2,1638.0,1442.0,208.0,52.0
3675,G0067038,3,1564.0,1568.0,366.0,138.0
3676,G0067038,3,2082.0,1284.0,76.0,12.0
3677,G0067038,3,1526.0,1270.0,102.0,18.0
3678,G0067039,2,2236.0,1304.0,78.0,18.0
3679,G0067039,2,1572.0,1286.0,72.0,14.0
3680,G0067040,2,2308.0,1334.0,88.0,26.0
3681,G0067040,2,1554.0,1308.0,102.0,16.0
3682,G0067041,2,2282.0,1354.0,98.0,24.0
3683,G0067041,2,1426.0,1316.0,114.0,20.0
3684,G0067042,2,2266.0,1388.0,98.0,30.0
3685,G0067042,2,1280.0,1338.0,136.0,26.0
3686,G0067075,4,1714.0,1492.0,376.0,46.0
3687,G0067075,4,2442.0,1412.0,184.0,34.0
3688,G0067075,4,1920.0,1384.0,168.0,36.0
3689,G0067075,4,2042.0,1348.0,108.0,54.0
3690,G0067077,4,1586.0,1440.0,94.0,46.0
3691,G0067077,4,2012.0,1428.0,106.0,22.0
3692,G0067077,4,2374.0,1450.0,206.0,42.0
3693,G0067077,4,2360.0,1568.0,112.0,44.0
3694,G0067078,4,1384.0,1588.0,266.0,86.0
3695,G0067078,4,2138.0,1548.0,186.0,48.0
3696,G0067078,4,2714.0,1586.0,296.0,98.0
3697,G0067078,4,2156.0,1256.0,104.0,12.0
3698,G0067081,2,2870.0,1444.0,110.0,32.0
3699,G0067081,2,2270.0,1338.0,134.0,18.0
3700,G0067082,2,3256.0,1590.0,172.0,52.0
3701,G0067082,2,2324.0,1382.0,174.0,32.0
3702,G0073834,1,1466.0,1724.0,190.0,48.0
3703,G0073834,1,1466.0,1724.0,190.0,48.0
3704,G0073886,1,1304.0,1612.0,62.0,16.0
3705,G0073886,1,1304.0,1612.0,62.0,16.0
3706,G0073889,1,1122.0,1922.0,200.0,64.0
3707,G0073889,1,1122.0,1922.0,200.0,64.0
3708,G0073978,3,2278.0,1554.0,152.0,40.0
3709,G0073978,3,660.0,1666.0,56.0,16.0
3710,G0073978,3,552.0,1684.0,80.0,20.0
3711,G0073978,3,2278.0,1554.0,152.0,40.0
3712,G0073978,3,660.0,1666.0,56.0,16.0
3713,G0073978,3,552.0,1684.0,80.0,20.0
3714,G0073979,1,2078.0,1580.0,200.0,62.0
3715,G0073979,1,2078.0,1580.0,200.0,62.0
3716,G0073980,2,1840.0,1674.0,260.0,88.0
3717,G0073980,2,3358.0,1512.0,78.0,16.0
3718,G0073980,2,1840.0,1674.0,260.0,88.0
3719,G0073980,2,3358.0,1512.0,78.0,16.0
3720,G0074098,1,1878.0,1552.0,122.0,16.0
3721,G0074098,1,1878.0,1552.0,122.0,16.0
3722,G0074099,2,1822.0,1646.0,204.0,24.0
3723,G0074099,2,2762.0,1578.0,160.0,30.0
3724,G0074099,2,1822.0,1646.0,204.0,24.0
3725,G0074099,2,2762.0,1578.0,160.0,30.0
3726,G0074113,1,2210.0,1556.0,72.0,16.0
3727,G0074113,1,2210.0,1556.0,72.0,16.0
3728,G0074114,2,2380.0,1670.0,162.0,50.0
3729,G0074114,2,1592.0,1762.0,48.0,16.0
3730,G0074114,2,2380.0,1670.0,162.0,50.0
3731,G0074114,2,1592.0,1762.0,48.0,16.0
3732,G0074187,3,1390.0,1734.0,218.0,24.0
3733,G0074187,3,1686.0,1692.0,144.0,26.0
3734,G0074187,3,1886.0,1694.0,96.0,36.0
3735,G0074187,3,1390.0,1734.0,218.0,24.0
3736,G0074187,3,1686.0,1692.0,144.0,26.0
3737,G0074187,3,1886.0,1694.0,96.0,36.0
3738,G0074221,2,3000.0,1566.0,96.0,28.0
3739,G0074221,2,2904.0,1564.0,68.0,12.0
3740,G0074221,2,3000.0,1566.0,96.0,28.0
3741,G0074221,2,2904.0,1564.0,68.0,12.0
3742,G0074230,2,3096.0,1588.0,126.0,34.0
3743,G0074230,2,2924.0,1578.0,134.0,26.0
3744,G0074230,2,3096.0,1588.0,126.0,34.0
3745,G0074230,2,2924.0,1578.0,134.0,26.0
3746,G0077364,1,1818.0,1284.0,56.0,12.0
3747,G0077365,1,1816.0,1364.0,86.0,18.0
3748,G0077366,1,1782.0,1570.0,166.0,58.0
3749,G0077749,1,2190.0,1376.0,66.0,30.0
3750,G0077750,1,2340.0,1510.0,92.0,34.0
3751,G0077959,3,1556.0,1326.0,182.0,48.0
3752,G0077959,3,1874.0,1320.0,160.0,38.0
3753,G0077959,3,2124.0,1328.0,108.0,26.0
3754,G0077960,3,2208.0,1376.0,198.0,52.0
3755,G0077960,3,1852.0,1368.0,204.0,64.0
3756,G0077960,3,1374.0,1386.0,288.0,74.0
3757,G0077961,3,2342.0,1528.0,326.0,122.0
3758,G0077961,3,1792.0,1508.0,326.0,180.0
3759,G0077961,3,1040.0,1546.0,310.0,192.0
3760,G0084391,1,1810.0,1620.0,196.0,44.0
3761,G0084391,1,1810.0,1620.0,196.0,44.0
3762,G0084392,1,1778.0,1616.0,264.0,66.0
3763,G0084392,1,1778.0,1616.0,264.0,66.0
3764,G0084732,1,1764.0,1434.0,118.0,20.0
3765,G0084733,1,1836.0,1572.0,216.0,56.0
3766,G0088175,1,2440.0,1546.0,106.0,40.0
3767,G0088186,1,1524.0,1464.0,56.0,24.0
3768,G0088287,4,1424.0,1406.0,126.0,38.0
3769,G0088287,4,1042.0,1458.0,106.0,30.0
3770,G0088287,4,1800.0,1382.0,142.0,42.0
3771,G0088287,4,1540.0,1306.0,128.0,22.0
3772,G0088288,3,1234.0,1468.0,176.0,62.0
3773,G0088288,3,1462.0,1318.0,170.0,28.0
3774,G0088288,3,1780.0,1430.0,172.0,68.0
3775,G0088289,3,948.0,1614.0,258.0,104.0
3776,G0088289,3,1706.0,1580.0,216.0,82.0
3777,G0088289,3,1370.0,1368.0,208.0,38.0
3778,G0088290,1,1242.0,1396.0,250.0,50.0
3779,G0088291,1,1112.0,1460.0,284.0,56.0
3780,G0088292,1,1004.0,1516.0,356.0,82.0
3781,G0088293,1,902.0,1590.0,406.0,84.0
3782,G0088435,3,1730.0,1350.0,178.0,46.0
3783,G0088435,3,2354.0,1294.0,120.0,28.0
3784,G0088435,3,2516.0,1334.0,114.0,24.0
3785,G0088436,3,1972.0,1484.0,368.0,86.0
3786,G0088436,3,2780.0,1384.0,160.0,44.0
3787,G0088436,3,3046.0,1444.0,164.0,48.0
3788,G0088597,1,1992.0,1288.0,68.0,20.0
3789,G0088598,1,1906.0,1340.0,112.0,20.0
3790,G0088599,1,1852.0,1516.0,206.0,70.0
3791,G0088617,4,1520.0,1292.0,84.0,40.0
3792,G0088617,4,1790.0,1314.0,242.0,54.0
3793,G0088617,4,2254.0,1310.0,190.0,44.0
3794,G0088617,4,2564.0,1310.0,248.0,44.0
3795,G0088618,4,1496.0,1346.0,138.0,26.0
3796,G0088618,4,1810.0,1370.0,312.0,56.0
3797,G0088618,4,2376.0,1358.0,248.0,64.0
3798,G0088618,4,2768.0,1362.0,288.0,48.0
3799,G0088795,5,1566.0,1246.0,120.0,22.0
3800,G0088795,5,2052.0,1326.0,126.0,20.0
3801,G0088795,5,2458.0,1286.0,186.0,34.0
3802,G0088795,5,2870.0,1350.0,82.0,26.0
3803,G0088795,5,3416.0,1396.0,62.0,16.0
3804,G0088796,7,1422.0,1252.0,134.0,22.0
3805,G0088796,7,1894.0,1346.0,216.0,40.0
3806,G0088796,7,2414.0,1294.0,218.0,38.0
3807,G0088796,7,2456.0,1352.0,96.0,22.0
3808,G0088796,7,2902.0,1372.0,102.0,26.0
3809,G0088796,7,2982.0,1354.0,116.0,12.0
3810,G0088796,7,3518.0,1414.0,70.0,18.0
3811,G0088798,7,858.0,1300.0,158.0,28.0
3812,G0088798,7,1308.0,1428.0,328.0,70.0
3813,G0088798,7,2036.0,1318.0,258.0,50.0
3814,G0088798,7,2078.0,1408.0,162.0,34.0
3815,G0088798,7,2636.0,1418.0,150.0,34.0
3816,G0088798,7,2734.0,1384.0,144.0,18.0
3817,G0088798,7,3382.0,1442.0,100.0,26.0
3818,G0088799,9,256.0,1434.0,132.0,22.0
3819,G0088799,9,508.0,1340.0,170.0,36.0
3820,G0088799,9,910.0,1480.0,372.0,120.0
3821,G0088799,9,1768.0,1330.0,288.0,48.0
3822,G0088799,9,1800.0,1432.0,182.0,52.0
3823,G0088799,9,2436.0,1428.0,176.0,44.0
3824,G0088799,9,2548.0,1384.0,140.0,32.0
3825,G0088799,9,3254.0,1434.0,100.0,38.0
3826,G0088799,9,3452.0,1382.0,90.0,22.0
3827,G0088800,8,112.0,1398.0,192.0,32.0
3828,G0088800,8,1466.0,1356.0,310.0,78.0
3829,G0088800,8,1474.0,1488.0,202.0,58.0
3830,G0088800,8,332.0,1572.0,506.0,140.0
3831,G0088800,8,2206.0,1464.0,182.0,48.0
3832,G0088800,8,2294.0,1400.0,180.0,40.0
3833,G0088800,8,3086.0,1436.0,116.0,40.0
3834,G0088800,8,3278.0,1370.0,92.0,26.0
3835,G0088801,9,36.0,1678.0,320.0,86.0
3836,G0088801,9,1102.0,1378.0,334.0,98.0
3837,G0088801,9,1048.0,1552.0,236.0,74.0
3838,G0088801,9,1886.0,1496.0,222.0,62.0
3839,G0088801,9,1948.0,1414.0,254.0,56.0
3840,G0088801,9,2624.0,1324.0,38.0,10.0
3841,G0088801,9,2876.0,1434.0,120.0,48.0
3842,G0088801,9,2980.0,1406.0,70.0,20.0
3843,G0088801,9,3050.0,1358.0,96.0,24.0
3844,G0088802,7,522.0,1642.0,240.0,68.0
3845,G0088802,7,686.0,1424.0,352.0,80.0
3846,G0088802,7,1510.0,1548.0,246.0,58.0
3847,G0088802,7,1588.0,1446.0,290.0,70.0
3848,G0088802,7,2628.0,1454.0,138.0,52.0
3849,G0088802,7,2724.0,1408.0,82.0,30.0
3850,G0088802,7,2806.0,1354.0,90.0,22.0
3851,G0088803,6,246.0,1464.0,376.0,122.0
3852,G0088803,6,1086.0,1618.0,310.0,64.0
3853,G0088803,6,1292.0,1474.0,254.0,86.0
3854,G0088803,6,2368.0,1468.0,158.0,72.0
3855,G0088803,6,2486.0,1420.0,82.0,32.0
3856,G0088803,6,2558.0,1358.0,106.0,24.0
3857,G0088804,4,2.0,1536.0,192.0,120.0
3858,G0088804,4,842.0,1536.0,356.0,142.0
3859,G0088804,4,2134.0,1512.0,164.0,74.0
3860,G0088804,4,2250.0,1444.0,100.0,32.0
3861,G0088805,4,472.0,1640.0,398.0,94.0
3862,G0088805,4,1894.0,1564.0,220.0,132.0
3863,G0088805,4,2046.0,1480.0,88.0,46.0
3864,G0088805,4,2148.0,1384.0,122.0,38.0
3865,G0088806,2,1856.0,1546.0,126.0,54.0
3866,G0088806,2,1990.0,1426.0,128.0,42.0
3867,G0088807,3,1104.0,1462.0,98.0,30.0
3868,G0088807,3,1664.0,1644.0,104.0,70.0
3869,G0088807,3,1818.0,1474.0,162.0,56.0
3870,G0088808,4,812.0,1538.0,120.0,34.0
3871,G0088808,4,1632.0,1550.0,210.0,74.0
3872,G0088808,4,1826.0,1416.0,40.0,16.0
3873,G0088808,4,1592.0,1298.0,26.0,10.0
3874,G0088812,2,1078.0,1418.0,44.0,18.0
3875,G0088812,2,2154.0,1358.0,160.0,76.0
3876,G0088827,2,1784.0,1280.0,48.0,8.0
3877,G0088827,2,1716.0,1262.0,50.0,12.0
3878,G0088828,2,1764.0,1306.0,82.0,8.0
3879,G0088828,2,1700.0,1284.0,60.0,12.0
3880,G0088829,4,1740.0,1346.0,104.0,12.0
3881,G0088829,4,1764.0,1336.0,40.0,10.0
3882,G0088829,4,1794.0,1320.0,72.0,12.0
3883,G0088829,4,1678.0,1316.0,80.0,12.0
3884,G0088830,4,1706.0,1376.0,126.0,22.0
3885,G0088830,4,1736.0,1360.0,54.0,18.0
3886,G0088830,4,1774.0,1338.0,90.0,22.0
3887,G0088830,4,1642.0,1328.0,92.0,20.0
3888,G0088831,4,1620.0,1448.0,172.0,44.0
3889,G0088831,4,1662.0,1420.0,88.0,32.0
3890,G0088831,4,1556.0,1368.0,130.0,30.0
3891,G0088831,4,1750.0,1388.0,86.0,24.0
3892,G0088832,4,1398.0,1546.0,240.0,52.0
3893,G0088832,4,1480.0,1488.0,122.0,46.0
3894,G0088832,4,1546.0,1438.0,182.0,42.0
3895,G0088832,4,1374.0,1408.0,172.0,40.0
3896,G0088833,3,1066.0,1512.0,238.0,74.0
3897,G0088833,3,1228.0,1614.0,166.0,46.0
3898,G0088833,3,1498.0,1436.0,136.0,34.0
3899,G0088970,1,1860.0,1610.0,422.0,58.0
3900,G0089105,1,1980.0,1308.0,144.0,30.0
3901,G0089107,1,2416.0,1392.0,242.0,70.0
3902,G0089108,1,3040.0,1474.0,410.0,128.0
3903,G0089161,2,1598.0,1316.0,64.0,14.0
3904,G0089161,2,2306.0,1330.0,126.0,18.0
3905,G0089162,2,1272.0,1376.0,92.0,18.0
3906,G0089162,2,2156.0,1374.0,170.0,24.0
3907,G0089163,2,786.0,1492.0,102.0,20.0
3908,G0089163,2,1880.0,1482.0,224.0,36.0
3909,G0089164,1,1364.0,1614.0,336.0,68.0
3910,G0089194,6,2540.0,1410.0,90.0,18.0
3911,G0089194,6,1732.0,1382.0,98.0,18.0
3912,G0089194,6,1548.0,1358.0,48.0,10.0
3913,G0089194,6,1892.0,1332.0,52.0,18.0
3914,G0089194,6,2026.0,1324.0,30.0,10.0
3915,G0089194,6,2106.0,1322.0,52.0,12.0
3916,G0089195,9,3000.0,1536.0,148.0,40.0
3917,G0089195,9,1740.0,1486.0,164.0,38.0
3918,G0089195,9,1984.0,1498.0,190.0,28.0
3919,G0089195,9,1480.0,1414.0,84.0,28.0
3920,G0089195,9,1978.0,1374.0,86.0,30.0
3921,G0089195,9,2162.0,1358.0,48.0,12.0
3922,G0089195,9,2274.0,1352.0,70.0,16.0
3923,G0089195,9,1690.0,1338.0,56.0,8.0
3924,G0089195,9,1704.0,1316.0,62.0,12.0
3925,G0089196,6,1348.0,1594.0,108.0,44.0
3926,G0089196,6,2526.0,1436.0,110.0,34.0
3927,G0089196,6,2388.0,1458.0,70.0,20.0
3928,G0089196,6,2136.0,1504.0,146.0,44.0
3929,G0089196,6,1700.0,1414.0,78.0,20.0
3930,G0089196,6,1740.0,1376.0,84.0,18.0
3931,G0089197,6,1696.0,1554.0,126.0,40.0
3932,G0089197,6,1716.0,1464.0,168.0,40.0
3933,G0089197,6,2522.0,1518.0,82.0,28.0
3934,G0089197,6,2958.0,1588.0,204.0,60.0
3935,G0089197,6,2812.0,1636.0,128.0,46.0
3936,G0089197,6,2902.0,1556.0,68.0,26.0
3937,G0089207,2,2210.0,1426.0,112.0,20.0
3938,G0089207,2,1910.0,1428.0,52.0,18.0
3939,G0089208,3,1888.0,1578.0,106.0,32.0
3940,G0089208,3,2348.0,1574.0,182.0,36.0
3941,G0089208,3,2170.0,1612.0,166.0,52.0
3942,G0089235,3,1662.0,1366.0,86.0,16.0
3943,G0089235,3,1896.0,1292.0,102.0,28.0
3944,G0089235,3,1436.0,1252.0,84.0,18.0
3945,G0089237,5,1422.0,1548.0,176.0,44.0
3946,G0089237,5,1820.0,1356.0,236.0,58.0
3947,G0089237,5,1292.0,1266.0,112.0,32.0
3948,G0089237,5,2424.0,1312.0,50.0,12.0
3949,G0089237,5,2232.0,1276.0,76.0,14.0
3950,G0089238,4,1764.0,1422.0,352.0,100.0
3951,G0089238,4,2524.0,1350.0,70.0,18.0
3952,G0089238,4,2268.0,1300.0,140.0,22.0
3953,G0089238,4,1196.0,1284.0,132.0,32.0
3954,G0089239,4,1708.0,1506.0,478.0,204.0
3955,G0089239,4,2654.0,1386.0,86.0,18.0
3956,G0089239,4,2344.0,1318.0,86.0,26.0
3957,G0089239,4,1070.0,1308.0,136.0,38.0
3958,G0089240,3,900.0,1362.0,162.0,48.0
3959,G0089240,3,2816.0,1482.0,126.0,40.0
3960,G0089240,3,2362.0,1380.0,156.0,28.0
3961,G0089241,3,3066.0,1574.0,190.0,66.0
3962,G0089241,3,726.0,1404.0,150.0,50.0
3963,G0089241,3,2468.0,1420.0,176.0,38.0
3964,G0089242,3,470.0,1476.0,194.0,72.0
3965,G0089242,3,2606.0,1468.0,202.0,46.0
3966,G0089242,3,3532.0,1702.0,108.0,50.0
3967,G0089243,2,242.0,1556.0,216.0,78.0
3968,G0089243,2,2746.0,1546.0,246.0,80.0
3969,G0089298,2,1368.0,1324.0,42.0,14.0
3970,G0089298,2,1476.0,1310.0,48.0,12.0
3971,G0089299,2,896.0,1472.0,66.0,20.0
3972,G0089299,2,1156.0,1422.0,64.0,10.0
3973,G0089302,1,668.0,1550.0,250.0,86.0
3974,G0089360,4,2702.0,1456.0,90.0,30.0
3975,G0089360,4,2608.0,1406.0,32.0,10.0
3976,G0089360,4,2476.0,1346.0,48.0,12.0
3977,G0089360,4,2306.0,1266.0,46.0,12.0
3978,G0089432,1,1790.0,1348.0,98.0,18.0
3979,G0089433,1,1632.0,1386.0,120.0,24.0
3980,G0089434,1,1354.0,1476.0,154.0,46.0
3981,G0089515,1,1988.0,1238.0,46.0,10.0
3982,G0089516,1,2016.0,1286.0,74.0,6.0
3983,G0089517,1,2092.0,1354.0,126.0,28.0
3984,G0089518,1,1974.0,1288.0,124.0,20.0
3985,G0089519,1,2024.0,1398.0,238.0,52.0
3986,G0089520,1,1544.0,1472.0,102.0,30.0
3987,G0089754,1,1938.0,1346.0,64.0,22.0
3988,G0089755,1,1880.0,1408.0,96.0,34.0
3989,G0089756,1,1792.0,1544.0,156.0,98.0
3990,G0089823,9,1204.0,1626.0,198.0,52.0
3991,G0089823,9,1230.0,1556.0,446.0,52.0
3992,G0089823,9,1504.0,1510.0,176.0,28.0
3993,G0089823,9,1772.0,1454.0,156.0,38.0
3994,G0089823,9,1898.0,1440.0,298.0,28.0
3995,G0089823,9,3010.0,1520.0,148.0,34.0
3996,G0089823,9,2928.0,1432.0,106.0,30.0
3997,G0089823,9,3090.0,1400.0,128.0,26.0
3998,G0089823,9,2832.0,1342.0,56.0,14.0
3999,G0089824,14,1174.0,1622.0,244.0,74.0
4000,G0089824,14,664.0,1610.0,290.0,88.0
4001,G0089824,14,1518.0,1540.0,226.0,60.0
4002,G0089824,14,1730.0,1482.0,352.0,84.0
4003,G0089824,14,1582.0,1502.0,142.0,40.0
4004,G0089824,14,1434.0,1458.0,206.0,38.0
4005,G0089824,14,1812.0,1412.0,110.0,24.0
4006,G0089824,14,1974.0,1428.0,122.0,22.0
4007,G0089824,14,2328.0,1354.0,112.0,28.0
4008,G0089824,14,2996.0,1482.0,148.0,58.0
4009,G0089824,14,3156.0,1440.0,146.0,40.0
4010,G0089824,14,3174.0,1636.0,296.0,70.0
4011,G0089824,14,2900.0,1334.0,54.0,16.0
4012,G0089824,14,2810.0,1360.0,76.0,16.0
4013,G0089825,11,1166.0,1618.0,780.0,100.0
4014,G0089825,11,674.0,1636.0,244.0,76.0
4015,G0089825,11,1022.0,1556.0,318.0,64.0
4016,G0089825,11,1580.0,1470.0,246.0,44.0
4017,G0089825,11,1804.0,1504.0,132.0,30.0
4018,G0089825,11,2220.0,1604.0,106.0,54.0
4019,G0089825,11,3122.0,1594.0,198.0,68.0
4020,G0089825,11,3264.0,1508.0,166.0,44.0
